dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/gpqa-llama70b-1-5-94-dev,15,1.0,0.5,0.25,0.6666666666666666,0.6666666666666666,0.785,0.785,36,"GRM_GEMMA (2B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), DecisionTreeReward (8B), LDLReward (27.2B), InternLM2 (20B), QRM_Gemma (27.2B), GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), OffsetBias (8B), ArmorRM (8B), DecisionTreeReward Gemma (27.2B), Inform (69.6B), weaver_scores, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B), WizardLM-2-8x22B, Llama-3.1-405B Instruct Quantized, DeepSeekQwen (32B), DeepSeekLlama (70B), Llama-3.3-70B Instruct",results/gpqa-llama70b/weaver_train_k15_b0.5_g0.25.csv,results/gpqa-llama70b/weaver_test_k15_b0.5_g0.25.csv,gpqa-llama70b,GPQA,70B,6.89188254282427
wfang11/gpqa-llama70b-1-5-94-dev,15,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.785,0.785,36,"GRM_GEMMA (2B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), DecisionTreeReward (8B), LDLReward (27.2B), InternLM2 (20B), QRM_Gemma (27.2B), GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), OffsetBias (8B), ArmorRM (8B), DecisionTreeReward Gemma (27.2B), Inform (69.6B), weaver_scores, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B), WizardLM-2-8x22B, Llama-3.1-405B Instruct Quantized, DeepSeekQwen (32B), DeepSeekLlama (70B), Llama-3.3-70B Instruct",results/gpqa-llama70b/weaver_train_k15_b0.5_g0.5.csv,results/gpqa-llama70b/weaver_test_k15_b0.5_g0.5.csv,gpqa-llama70b,GPQA,70B,6.579137662164316
wfang11/gpqa-llama70b-1-5-94-dev,15,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.785,0.785,36,"GRM_GEMMA (2B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), DecisionTreeReward (8B), LDLReward (27.2B), InternLM2 (20B), QRM_Gemma (27.2B), GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), OffsetBias (8B), ArmorRM (8B), DecisionTreeReward Gemma (27.2B), Inform (69.6B), weaver_scores, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B), WizardLM-2-8x22B, Llama-3.1-405B Instruct Quantized, DeepSeekQwen (32B), DeepSeekLlama (70B), Llama-3.3-70B Instruct",results/gpqa-llama70b/weaver_train_k15_b0.5_g1.0.csv,results/gpqa-llama70b/weaver_test_k15_b0.5_g1.0.csv,gpqa-llama70b,GPQA,70B,6.144521081067638
wfang11/gpqa-llama70b-1-5-94-dev,15,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.785,0.785,36,"GRM_GEMMA (2B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), DecisionTreeReward (8B), LDLReward (27.2B), InternLM2 (20B), QRM_Gemma (27.2B), GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), OffsetBias (8B), ArmorRM (8B), DecisionTreeReward Gemma (27.2B), Inform (69.6B), weaver_scores, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B), WizardLM-2-8x22B, Llama-3.1-405B Instruct Quantized, DeepSeekQwen (32B), DeepSeekLlama (70B), Llama-3.3-70B Instruct",results/gpqa-llama70b/weaver_train_k15_b1.0_g0.25.csv,results/gpqa-llama70b/weaver_test_k15_b1.0_g0.25.csv,gpqa-llama70b,GPQA,70B,5.121443051304018
wfang11/gpqa-llama70b-1-5-94-dev,15,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.785,0.785,36,"GRM_GEMMA (2B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), DecisionTreeReward (8B), LDLReward (27.2B), InternLM2 (20B), QRM_Gemma (27.2B), GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), OffsetBias (8B), ArmorRM (8B), DecisionTreeReward Gemma (27.2B), Inform (69.6B), weaver_scores, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B), WizardLM-2-8x22B, Llama-3.1-405B Instruct Quantized, DeepSeekQwen (32B), DeepSeekLlama (70B), Llama-3.3-70B Instruct",results/gpqa-llama70b/weaver_train_k15_b1.0_g0.5.csv,results/gpqa-llama70b/weaver_test_k15_b1.0_g0.5.csv,gpqa-llama70b,GPQA,70B,4.829189271408087
wfang11/gpqa-llama70b-1-5-94-dev,15,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.785,0.785,36,"GRM_GEMMA (2B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), DecisionTreeReward (8B), LDLReward (27.2B), InternLM2 (20B), QRM_Gemma (27.2B), GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), OffsetBias (8B), ArmorRM (8B), DecisionTreeReward Gemma (27.2B), Inform (69.6B), weaver_scores, Mixtral-8x22B, Qwen2.5-72B Instruct, SkyT1 (32B), WizardLM-2-8x22B, Llama-3.1-405B Instruct Quantized, DeepSeekQwen (32B), DeepSeekLlama (70B), Llama-3.3-70B Instruct",results/gpqa-llama70b/weaver_train_k15_b1.0_g1.0.csv,results/gpqa-llama70b/weaver_test_k15_b1.0_g1.0.csv,gpqa-llama70b,GPQA,70B,4.382279380367218
dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,0.25,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b0.25_g0.25.csv,results/gpqa-llama8b/weaver_test_k5_b0.25_g0.25.csv,gpqa-llama8b,GPQA,8B,1.8078559850491118
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,0.25,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b0.25_g0.5.csv,results/gpqa-llama8b/weaver_test_k5_b0.25_g0.5.csv,gpqa-llama8b,GPQA,8B,0.9672774509148463
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,0.25,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b0.25_g1.0.csv,results/gpqa-llama8b/weaver_test_k5_b0.25_g1.0.csv,gpqa-llama8b,GPQA,8B,-0.6577225490851537
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,0.5,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b0.5_g0.25.csv,results/gpqa-llama8b/weaver_test_k5_b0.5_g0.25.csv,gpqa-llama8b,GPQA,8B,1.66185100995671
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,0.5,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b0.5_g0.5.csv,results/gpqa-llama8b/weaver_test_k5_b0.5_g0.5.csv,gpqa-llama8b,GPQA,8B,0.7137712571721186
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,0.5,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b0.5_g1.0.csv,results/gpqa-llama8b/weaver_test_k5_b0.5_g1.0.csv,gpqa-llama8b,GPQA,8B,-0.9737287428278814
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,1.0,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b1.0_g0.25.csv,results/gpqa-llama8b/weaver_test_k5_b1.0_g0.25.csv,gpqa-llama8b,GPQA,8B,1.5006182409472884
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,1.0,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b1.0_g0.5.csv,results/gpqa-llama8b/weaver_test_k5_b1.0_g0.5.csv,gpqa-llama8b,GPQA,8B,0.4065443237151377
wfang11/gpqa-llama8b-1-5-94-dev,5,1.0,1.0,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k5_b1.0_g1.0.csv,results/gpqa-llama8b/weaver_test_k5_b1.0_g1.0.csv,gpqa-llama8b,GPQA,8B,-1.4266307001201077
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,0.25,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b0.25_g0.25.csv,results/gpqa-llama8b/weaver_test_k10_b0.25_g0.25.csv,gpqa-llama8b,GPQA,8B,2.798233384504185
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,0.25,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b0.25_g0.5.csv,results/gpqa-llama8b/weaver_test_k10_b0.25_g0.5.csv,gpqa-llama8b,GPQA,8B,0.8401720540514654
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,0.25,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b0.25_g1.0.csv,results/gpqa-llama8b/weaver_test_k10_b0.25_g1.0.csv,gpqa-llama8b,GPQA,8B,-3.0348279459485346
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,0.5,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b0.5_g0.25.csv,results/gpqa-llama8b/weaver_test_k10_b0.5_g0.25.csv,gpqa-llama8b,GPQA,8B,1.7902029126290877
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,0.5,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b0.5_g0.5.csv,results/gpqa-llama8b/weaver_test_k10_b0.5_g0.5.csv,gpqa-llama8b,GPQA,8B,-0.20811771602065793
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,0.5,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b0.5_g1.0.csv,results/gpqa-llama8b/weaver_test_k10_b0.5_g1.0.csv,gpqa-llama8b,GPQA,8B,-4.0831177160206575
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,1.0,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b1.0_g0.25.csv,results/gpqa-llama8b/weaver_test_k10_b1.0_g0.25.csv,gpqa-llama8b,GPQA,8B,-0.184107954358895
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,1.0,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b1.0_g0.5.csv,results/gpqa-llama8b/weaver_test_k10_b1.0_g0.5.csv,gpqa-llama8b,GPQA,8B,-2.191192575357582
wfang11/gpqa-llama8b-1-5-94-dev,10,1.0,1.0,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k10_b1.0_g1.0.csv,results/gpqa-llama8b/weaver_test_k10_b1.0_g1.0.csv,gpqa-llama8b,GPQA,8B,-6.118249211658386
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,0.25,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b0.25_g0.25.csv,results/gpqa-llama8b/weaver_test_k15_b0.25_g0.25.csv,gpqa-llama8b,GPQA,8B,3.3785250793116854
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,0.25,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b0.25_g0.5.csv,results/gpqa-llama8b/weaver_test_k15_b0.25_g0.5.csv,gpqa-llama8b,GPQA,8B,0.24478836515158908
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,0.25,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b0.25_g1.0.csv,results/gpqa-llama8b/weaver_test_k15_b0.25_g1.0.csv,gpqa-llama8b,GPQA,8B,-6.005211634848412
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,0.5,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b0.5_g0.25.csv,results/gpqa-llama8b/weaver_test_k15_b0.5_g0.25.csv,gpqa-llama8b,GPQA,8B,1.3312450515653222
